primary_label,common_name,scientific_name,latitude,longitude,date,season,url,filename
gnwtea,Green-winged Teal,Anas crecca,52.123,6.7699,2020-05-06,Spring,https://www.xeno-canto.org/554855,XC554855.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,38.5856,-79.6425,2017-06-03,Summer,https://www.xeno-canto.org/500660,XC500660.ogg
gnwtea,Green-winged Teal,Anas crecca,34.6968,135.7991,2020-01-19,Winter,https://www.xeno-canto.org/521772,XC521772.ogg
grasal1,Grayish Saltator,Saltator coerulescens,10.36,-75.5697222,1996-01-08,Winter,https://www.xeno-canto.org/524073,XC524073.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-12.866,-71.367,2004-12-03,Winter,https://www.xeno-canto.org/74704,XC74704.ogg
gnwtea,Green-winged Teal,Anas crecca,50.1191,18.9721,2020-06-22,Summer,https://www.xeno-canto.org/570722,XC570722.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,46.1908,-85.0456,2017-06-06,Summer,https://www.xeno-canto.org/466952,XC466952.ogg
grasal1,Grayish Saltator,Saltator coerulescens,8.609,-71.0563,2012-01-15,Winter,https://www.xeno-canto.org/219565,XC219565.ogg
grasal1,Grayish Saltator,Saltator coerulescens,5.526,-75.0414,2020-03-21,Spring,https://www.xeno-canto.org/579290,XC579290.ogg
grasal1,Grayish Saltator,Saltator coerulescens,4.8859,-73.2423,2016-06-23,Summer,https://www.xeno-canto.org/327455,XC327455.ogg
grnjay,Green Jay,Cyanocorax yncas,6.7881,-75.4733,2016-04-14,Spring,https://www.xeno-canto.org/331633,XC331633.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,40.4772,-104.951,2017-06-06,Summer,https://www.xeno-canto.org/395429,XC395429.ogg
gnwtea,Green-winged Teal,Anas crecca,59.1248,18.3501,2020-06-02,Summer,https://www.xeno-canto.org/565908,XC565908.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,41.002,-75.107,2020-05-25,Spring,https://www.xeno-canto.org/562139,XC562139.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,56.0796,-121.1704,2014-06-18,Summer,https://www.xeno-canto.org/190134,XC190134.ogg
grasal1,Grayish Saltator,Saltator coerulescens,13.8451,-89.4498,2015-05-01,Spring,https://www.xeno-canto.org/328132,XC328132.ogg
grasal1,Grayish Saltator,Saltator coerulescens,2.9501,-60.5167,2001-07-11,Summer,https://www.xeno-canto.org/214239,XC214239.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-20.1213,-55.9297,2000-01-11,Winter,https://www.xeno-canto.org/84660,XC84660.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,30.4487,-99.812,2017-05-01,Spring,https://www.xeno-canto.org/378583,XC378583.ogg
grasal1,Grayish Saltator,Saltator coerulescens,13.9645,-89.5673,2016-06-15,Summer,https://www.xeno-canto.org/321867,XC321867.ogg
gnwtea,Green-winged Teal,Anas crecca,52.0918,5.7704,2020-04-12,Spring,https://www.xeno-canto.org/544999,XC544999.ogg
gnwtea,Green-winged Teal,Anas crecca,58.5731,14.2489,2009-04-23,Spring,https://www.xeno-canto.org/42338,XC42338.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-10.8954,-68.3632,2013-06-22,Summer,https://www.xeno-canto.org/355145,XC355145.ogg
grnjay,Green Jay,Cyanocorax yncas,6.246,-75.7774,2017-06-28,Summer,https://www.xeno-canto.org/437289,XC437289.ogg
gnwtea,Green-winged Teal,Anas crecca,51.8605,-8.1752,2019-01-01,Winter,https://www.xeno-canto.org/448813,XC448813.ogg
gnwtea,Green-winged Teal,Anas crecca,51.7332,-0.2692,2020-11-08,Fall,https://www.xeno-canto.org/602172,XC602172.ogg
gnwtea,Green-winged Teal,Anas crecca,51.8191,0.8534,2020-01-18,Winter,https://www.xeno-canto.org/520657,XC520657.ogg
heptan,Hepatic Tanager,Piranga flava,-20.1089,-41.1479,2017-09-05,Fall,https://www.xeno-canto.org/385320,XC385320.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-9.558,-70.048,2008-02-17,Winter,https://www.xeno-canto.org/477092,XC477092.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-14.8334,-60.0214,2020-11-05,Fall,https://www.xeno-canto.org/602752,XC602752.ogg
grnjay,Green Jay,Cyanocorax yncas,7.4802778,-72.8319444,2002-03-31,Spring,https://www.xeno-canto.org/533151,XC533151.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,42.1752,-71.7854,2013-06-08,Summer,https://www.xeno-canto.org/137792,XC137792.ogg
gnwtea,Green-winged Teal,Anas crecca,52.1628,21.0923,2013-04-06,Spring,https://www.xeno-canto.org/128818,XC128818.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,47.2069,-69.9436,2014-06-28,Summer,https://www.xeno-canto.org/187438,XC187438.ogg
gnwtea,Green-winged Teal,Anas crecca,44.8929,11.1691,2016-12-04,Winter,https://www.xeno-canto.org/345260,XC345260.ogg
gnwtea,Green-winged Teal,Anas crecca,59.9233,-1.29,2019-12-24,Winter,https://www.xeno-canto.org/513332,XC513332.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-20.2209,-56.5751,2013-10-09,Fall,https://www.xeno-canto.org/214287,XC214287.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-2.55,-77.9,2002-02-04,Winter,https://www.xeno-canto.org/243053,XC243053.ogg
grasal1,Grayish Saltator,Saltator coerulescens,11.2643,-74.1833,2017-01-05,Winter,https://www.xeno-canto.org/389157,XC389157.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-14.9001,-64.7167,1997-02-18,Winter,https://www.xeno-canto.org/2759,XC2759.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,47.657,-70.1522,2017-06-09,Summer,https://www.xeno-canto.org/374571,XC374571.ogg
gnwtea,Green-winged Teal,Anas crecca,58.3714,14.1395,2009-04-22,Spring,https://www.xeno-canto.org/42339,XC42339.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,42.272,-81.859,2019-05-15,Spring,https://www.xeno-canto.org/477000,XC477000.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,47.1679,-120.8338,2012-05-28,Spring,https://www.xeno-canto.org/373797,XC373797.ogg
gnwtea,Green-winged Teal,Anas crecca,51.056,-1.322,2020-04-05,Spring,https://www.xeno-canto.org/548282,XC548282.ogg
gnwtea,Green-winged Teal,Anas crecca,56.1056,47.5392,2014-07-13,Summer,https://www.xeno-canto.org/187090,XC187090.ogg
grasal1,Grayish Saltator,Saltator coerulescens,10.3424,-84.7986,2017-01-15,Winter,https://www.xeno-canto.org/376366,XC376366.ogg
grasal1,Grayish Saltator,Saltator coerulescens,27.0149,-108.9351,2018-07-26,Summer,https://www.xeno-canto.org/448918,XC448918.ogg
grnjay,Green Jay,Cyanocorax yncas,4.6717,-75.6283,2007-11-18,Fall,https://www.xeno-canto.org/130154,XC130154.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,31.9237,-81.0559,2020-05-02,Spring,https://www.xeno-canto.org/570188,XC570188.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,42.3223,-76.3301,2018-06-29,Summer,https://www.xeno-canto.org/425577,XC425577.ogg
gnwtea,Green-winged Teal,Anas crecca,53.9299,-2.9833,2017-09-26,Fall,https://www.xeno-canto.org/508385,XC508385.ogg
grasal1,Grayish Saltator,Saltator coerulescens,25.6036,-109.0521,2020-06-12,Summer,https://www.xeno-canto.org/567776,XC567776.ogg
gnwtea,Green-winged Teal,Anas crecca,52.643,-0.6701,2020-01-20,Winter,https://www.xeno-canto.org/521435,XC521435.ogg
heptan,Hepatic Tanager,Piranga flava,-26.5723,-53.8018,2019-10-12,Fall,https://www.xeno-canto.org/551877,XC551877.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,42.7463,-71.7074,2019-06-01,Summer,https://www.xeno-canto.org/599844,XC599844.ogg
heptan,Hepatic Tanager,Piranga flava,-16.6003,-49.2802,2018-06-08,Summer,https://www.xeno-canto.org/420597,XC420597.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,36.0632,-86.8071,2015-05-15,Spring,https://www.xeno-canto.org/243578,XC243578.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,46.2407,-62.9018,2020-06-28,Summer,https://www.xeno-canto.org/605969,XC605969.ogg
gnwtea,Green-winged Teal,Anas crecca,62.142,73.7097,2018-05-28,Spring,https://www.xeno-canto.org/432261,XC432261.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,47.0655,-71.4145,2015-07-25,Summer,https://www.xeno-canto.org/294257,XC294257.ogg
gnwtea,Green-winged Teal,Anas crecca,40.7065,0.8485,2007-11-07,Fall,https://www.xeno-canto.org/290217,XC290217.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,49.2456,-122.9196,2020-06-06,Summer,https://www.xeno-canto.org/566619,XC566619.ogg
grnjay,Green Jay,Cyanocorax yncas,4.6861,-75.5472,2012-07-22,Summer,https://www.xeno-canto.org/128603,XC128603.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-8.9244,-62.0836,2014-02-01,Winter,https://www.xeno-canto.org/167319,XC167319.ogg
grasal1,Grayish Saltator,Saltator coerulescens,27.0149,-108.9351,2019-07-26,Summer,https://www.xeno-canto.org/512204,XC512204.ogg
grnjay,Green Jay,Cyanocorax yncas,-0.5864,-77.8778,2017-11-11,Fall,https://www.xeno-canto.org/410465,XC410465.ogg
gnwtea,Green-winged Teal,Anas crecca,37.1499,-6.0405,2017-12-20,Winter,https://www.xeno-canto.org/412525,XC412525.ogg
gnwtea,Green-winged Teal,Anas crecca,49.6054,8.2203,2020-03-08,Spring,https://www.xeno-canto.org/533241,XC533241.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,45.7404,-108.5289,2015-06-10,Summer,https://www.xeno-canto.org/447225,XC447225.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-12.6119,-69.1952,2013-02-18,Winter,https://www.xeno-canto.org/153060,XC153060.ogg
gnwtea,Green-winged Teal,Anas crecca,63.501,19.4221,2020-05-06,Spring,https://www.xeno-canto.org/609132,XC609132.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,41.4844,-75.5416,2016-06-29,Summer,https://www.xeno-canto.org/324883,XC324883.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,42.7195,-83.1579,2016-06-09,Summer,https://www.xeno-canto.org/323248,XC323248.ogg
gnwtea,Green-winged Teal,Anas crecca,43.9348,4.8056,2020-04-02,Spring,https://www.xeno-canto.org/544784,XC544784.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-12.866,-71.367,2004-12-03,Winter,https://www.xeno-canto.org/74703,XC74703.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,45.5371,-73.3429,2019-06-22,Summer,https://www.xeno-canto.org/526707,XC526707.ogg
grasal1,Grayish Saltator,Saltator coerulescens,25.6036,-109.0521,2020-04-04,Spring,https://www.xeno-canto.org/543045,XC543045.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,31.9237,-81.0559,2014-05-09,Spring,https://www.xeno-canto.org/177773,XC177773.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,40.5687,-105.1277,2016-06-02,Summer,https://www.xeno-canto.org/319706,XC319706.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,44.707,-93.329,2014-05-25,Spring,https://www.xeno-canto.org/179656,XC179656.ogg
gnwtea,Green-winged Teal,Anas crecca,37.138,9.6883,2016-02-03,Winter,https://www.xeno-canto.org/307723,XC307723.ogg
grasal1,Grayish Saltator,Saltator coerulescens,23.4067,-105.9352,2019-04-19,Spring,https://www.xeno-canto.org/500314,XC500314.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-23.7031,-64.547,2009-03-14,Spring,https://www.xeno-canto.org/38756,XC38756.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,42.7463,-71.7074,2020-07-03,Summer,https://www.xeno-canto.org/602498,XC602498.ogg
gnwtea,Green-winged Teal,Anas crecca,60.1904,24.6951,2019-04-18,Spring,https://www.xeno-canto.org/467849,XC467849.ogg
grasal1,Grayish Saltator,Saltator coerulescens,10.36,-75.5697222,1996-01-08,Winter,https://www.xeno-canto.org/524074,XC524074.ogg
grnjay,Green Jay,Cyanocorax yncas,6.9862,-75.1251,2011-01-28,Winter,https://www.xeno-canto.org/114091,XC114091.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,39.9389,-105.2582,2015-06-09,Summer,https://www.xeno-canto.org/253547,XC253547.ogg
gnwtea,Green-winged Teal,Anas crecca,47.9189,-2.2797,2020-04-03,Spring,https://www.xeno-canto.org/541330,XC541330.ogg
gnwtea,Green-winged Teal,Anas crecca,47.3388,7.8398,2019-03-23,Spring,https://www.xeno-canto.org/462900,XC462900.ogg
gnwtea,Green-winged Teal,Anas crecca,51.5123,0.0022,2019-01-04,Winter,https://www.xeno-canto.org/448708,XC448708.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,44.8349,-93.374,2020-06-03,Summer,https://www.xeno-canto.org/564808,XC564808.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,47.0937,-70.5298,2017-07-03,Summer,https://www.xeno-canto.org/394759,XC394759.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,40.8918,-91.0756,2017-07-24,Summer,https://www.xeno-canto.org/382857,XC382857.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,40.5652,-83.6255,2018-05-06,Spring,https://www.xeno-canto.org/417986,XC417986.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,45.5138,-73.5347,2015-05-17,Spring,https://www.xeno-canto.org/243778,XC243778.ogg
gnwtea,Green-winged Teal,Anas crecca,53.9299,-2.9833,2019-02-14,Winter,https://www.xeno-canto.org/525914,XC525914.ogg
grnjay,Green Jay,Cyanocorax yncas,8.7928,-70.8316,2009-01-03,Winter,https://www.xeno-canto.org/197499,XC197499.ogg
gnwtea,Green-winged Teal,Anas crecca,50.7193,3.2228,2020-04-06,Spring,https://www.xeno-canto.org/542474,XC542474.ogg
grasal1,Grayish Saltator,Saltator coerulescens,23.4067,-105.9352,2019-04-22,Spring,https://www.xeno-canto.org/500310,XC500310.ogg
heptan,Hepatic Tanager,Piranga flava,-29.1231,-58.4465,1998-05-11,Spring,https://www.xeno-canto.org/572736,XC572736.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,41.8605,-88.1756,2016-05-14,Spring,https://www.xeno-canto.org/316457,XC316457.ogg
grnjay,Green Jay,Cyanocorax yncas,1.6169444,-76.1002778,2001-01-11,Winter,https://www.xeno-canto.org/529424,XC529424.ogg
grnjay,Green Jay,Cyanocorax yncas,6.165,-73.1375,2000-01-15,Winter,https://www.xeno-canto.org/517924,XC517924.ogg
grasal1,Grayish Saltator,Saltator coerulescens,16.7812,-88.4587,1994-03-14,Spring,https://www.xeno-canto.org/28542,XC28542.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,40.8918,-91.0756,2015-08-27,Summer,https://www.xeno-canto.org/277217,XC277217.ogg
grasal1,Grayish Saltator,Saltator coerulescens,10.36,-75.5697222,1996-01-08,Winter,https://www.xeno-canto.org/525014,XC525014.ogg
gnwtea,Green-winged Teal,Anas crecca,46.1625,8.8575,2015-12-30,Winter,https://www.xeno-canto.org/297682,XC297682.ogg
gnwtea,Green-winged Teal,Anas crecca,48.3421,-4.4003,2021-01-07,Winter,https://www.xeno-canto.org/613833,XC613833.ogg
grnjay,Green Jay,Cyanocorax yncas,1.6169444,-76.1002778,2000-01-11,Winter,https://www.xeno-canto.org/529339,XC529339.ogg
gnwtea,Green-winged Teal,Anas crecca,46.0884,43.3713,2017-04-14,Spring,https://www.xeno-canto.org/365501,XC365501.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,51.9382,-120.0578,1992-07-02,Summer,https://www.xeno-canto.org/509632,XC509632.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,-26.5723,-53.8018,2019-10-11,Fall,https://www.xeno-canto.org/551388,XC551388.ogg
gnwtea,Green-winged Teal,Anas crecca,54.1818,-0.3203,2020-03-25,Spring,https://www.xeno-canto.org/538447,XC538447.ogg
grasal1,Grayish Saltator,Saltator coerulescens,17.4199,-100.1707,2019-05-28,Spring,https://www.xeno-canto.org/494231,XC494231.ogg
gnwtea,Green-winged Teal,Anas crecca,24.5428,54.439,2019-11-06,Fall,https://www.xeno-canto.org/505895,XC505895.ogg
gnwtea,Green-winged Teal,Anas crecca,60.8188,11.6889,2013-07-24,Summer,https://www.xeno-canto.org/153852,XC153852.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-12.866,-71.367,2004-12-03,Winter,https://www.xeno-canto.org/74708,XC74708.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-25.5163,-54.5854,2020-09-30,Fall,https://www.xeno-canto.org/592024,XC592024.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,42.3223,-76.3301,2018-06-29,Summer,https://www.xeno-canto.org/425579,XC425579.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-34.234167,-58.886111,2001-11-21,Fall,https://www.xeno-canto.org/51874,XC51874.ogg
grnjay,Green Jay,Cyanocorax yncas,4.70138,-75.64108,2009-03-13,Spring,https://www.xeno-canto.org/244730,XC244730.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,44.4856,-67.8581,2017-06-08,Summer,https://www.xeno-canto.org/382126,XC382126.ogg
grasal1,Grayish Saltator,Saltator coerulescens,6.8397,-69.5468,2009-12-15,Winter,https://www.xeno-canto.org/197559,XC197559.ogg
grasal1,Grayish Saltator,Saltator coerulescens,4.3307,-74.3726,2018-11-20,Fall,https://www.xeno-canto.org/562305,XC562305.ogg
grnjay,Green Jay,Cyanocorax yncas,7.1244444,-72.245,1999-09-23,Fall,https://www.xeno-canto.org/517923,XC517923.ogg
grnjay,Green Jay,Cyanocorax yncas,7.4802778,-72.8319444,2002-04-01,Spring,https://www.xeno-canto.org/533153,XC533153.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,0.5291667,-72.6305556,2000-01-11,Winter,https://www.xeno-canto.org/521133,XC521133.ogg
grasal1,Grayish Saltator,Saltator coerulescens,9.9373,-84.1801,2016-08-09,Summer,https://www.xeno-canto.org/334271,XC334271.ogg
grasal1,Grayish Saltator,Saltator coerulescens,13.726,-89.1962,2014-02-26,Winter,https://www.xeno-canto.org/168785,XC168785.ogg
grasal1,Grayish Saltator,Saltator coerulescens,5.144,-75.0594,2016-07-28,Summer,https://www.xeno-canto.org/338085,XC338085.ogg
gnwtea,Green-winged Teal,Anas crecca,63.162,75.4156,2018-06-03,Summer,https://www.xeno-canto.org/430948,XC430948.ogg
grasal1,Grayish Saltator,Saltator coerulescens,27.0099,-108.9131,2019-07-24,Summer,https://www.xeno-canto.org/512210,XC512210.ogg
grnjay,Green Jay,Cyanocorax yncas,4.70138,-75.64108,2009-03-14,Spring,https://www.xeno-canto.org/244743,XC244743.ogg
gnwtea,Green-winged Teal,Anas crecca,51.9612,5.8104,2017-05-14,Spring,https://www.xeno-canto.org/528144,XC528144.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,34.3305,-87.3651,2018-04-23,Spring,https://www.xeno-canto.org/412041,XC412041.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-2.55,-77.9,2002-02-02,Winter,https://www.xeno-canto.org/243052,XC243052.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,39.0652,-92.9493,2017-05-08,Spring,https://www.xeno-canto.org/368762,XC368762.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-19.26667,-57.01667,2000-01-14,Winter,https://www.xeno-canto.org/84661,XC84661.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,41.2994,-74.0028,2017-07-19,Summer,https://www.xeno-canto.org/381740,XC381740.ogg
grasal1,Grayish Saltator,Saltator coerulescens,11.2643,-74.1833,2017-01-05,Winter,https://www.xeno-canto.org/389156,XC389156.ogg
grasal1,Grayish Saltator,Saltator coerulescens,27.0149,-108.9351,2018-07-26,Summer,https://www.xeno-canto.org/448917,XC448917.ogg
grnjay,Green Jay,Cyanocorax yncas,-0.655,-77.784,1995-11-25,Fall,https://www.xeno-canto.org/275919,XC275919.ogg
heptan,Hepatic Tanager,Piranga flava,-17.9857,-64.4684,2007-07-05,Summer,https://www.xeno-canto.org/155707,XC155707.ogg
gnwtea,Green-winged Teal,Anas crecca,54.8001,10.6667,1988-04-18,Spring,https://www.xeno-canto.org/25882,XC25882.ogg
gnwtea,Green-winged Teal,Anas crecca,60.2357,25.0058,2020-04-22,Spring,https://www.xeno-canto.org/549103,XC549103.ogg
gnwtea,Green-winged Teal,Anas crecca,42.5275,130.692,2015-05-08,Spring,https://www.xeno-canto.org/266793,XC266793.ogg
heptan,Hepatic Tanager,Piranga flava,-24.2783,-50.5306,2017-06-08,Summer,https://www.xeno-canto.org/422751,XC422751.ogg
gnwtea,Green-winged Teal,Anas crecca,64.482,13.3188,2020-05-21,Spring,https://www.xeno-canto.org/582017,XC582017.ogg
gnwtea,Green-winged Teal,Anas crecca,51.4765,-0.2355,2019-11-13,Fall,https://www.xeno-canto.org/506998,XC506998.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,56.7264,-111.3803,2013-06-25,Summer,https://www.xeno-canto.org/150693,XC150693.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,28.6456,-80.7199,2014-03-21,Spring,https://www.xeno-canto.org/173823,XC173823.ogg
gnwtea,Green-winged Teal,Anas crecca,47.3388,7.8398,2017-03-12,Spring,https://www.xeno-canto.org/359309,XC359309.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-3.2251,-59.9317,2001-07-08,Summer,https://www.xeno-canto.org/214237,XC214237.ogg
gnwtea,Green-winged Teal,Anas crecca,46.3725,0.8185,2021-01-17,Winter,https://www.xeno-canto.org/616007,XC616007.ogg
grnjay,Green Jay,Cyanocorax yncas,5.128,-75.932,2011-11-22,Fall,https://www.xeno-canto.org/146464,XC146464.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,39.9389,-105.2582,2015-06-09,Summer,https://www.xeno-canto.org/253543,XC253543.ogg
heptan,Hepatic Tanager,Piranga flava,-28.0068,-50.8742,2012-09-05,Fall,https://www.xeno-canto.org/176451,XC176451.ogg
gnwtea,Green-winged Teal,Anas crecca,43.2768,0.4218,2020-01-02,Winter,https://www.xeno-canto.org/516301,XC516301.ogg
gnwtea,Green-winged Teal,Anas crecca,42.5275,130.692,2015-05-07,Spring,https://www.xeno-canto.org/266794,XC266794.ogg
grnjay,Green Jay,Cyanocorax yncas,4.4837,-75.4797,2013-03-21,Spring,https://www.xeno-canto.org/128289,XC128289.ogg
gnwtea,Green-winged Teal,Anas crecca,48.3421,-4.4003,2021-01-07,Winter,https://www.xeno-canto.org/613830,XC613830.ogg
gnwtea,Green-winged Teal,Anas crecca,41.5201,-8.7828,2016-01-16,Winter,https://www.xeno-canto.org/455398,XC455398.ogg
grnjay,Green Jay,Cyanocorax yncas,4.6717,-75.6283,2013-01-22,Winter,https://www.xeno-canto.org/128568,XC128568.ogg
gnwtea,Green-winged Teal,Anas crecca,53.4697,9.7893,2020-03-31,Spring,https://www.xeno-canto.org/540364,XC540364.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,45.0287,-72.9243,2014-05-17,Spring,https://www.xeno-canto.org/179638,XC179638.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,-12.0478,-69.6759,2013-03-05,Spring,https://www.xeno-canto.org/163777,XC163777.ogg
grasal1,Grayish Saltator,Saltator coerulescens,23.3955,-105.9319,2019-04-22,Spring,https://www.xeno-canto.org/500329,XC500329.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-9.2667,-49.9334,2009-08-03,Summer,https://www.xeno-canto.org/119055,XC119055.ogg
heptan,Hepatic Tanager,Piranga flava,-16.8565,-49.3265,2021-01-23,Winter,https://www.xeno-canto.org/617017,XC617017.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-4.3748,-78.6556,2015-05-10,Spring,https://www.xeno-canto.org/246083,XC246083.ogg
gnwtea,Green-winged Teal,Anas crecca,34.6965,135.7991,2020-01-26,Winter,https://www.xeno-canto.org/522916,XC522916.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-20.2209,-56.5751,2013-10-10,Fall,https://www.xeno-canto.org/214290,XC214290.ogg
gnwtea,Green-winged Teal,Anas crecca,42.9037,13.9077,2017-12-21,Winter,https://www.xeno-canto.org/396539,XC396539.ogg
grasal1,Grayish Saltator,Saltator coerulescens,21.4616,-105.1549,2019-04-28,Spring,https://www.xeno-canto.org/500316,XC500316.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,38.802,-94.6896,2017-05-15,Spring,https://www.xeno-canto.org/371466,XC371466.ogg
gnwtea,Green-winged Teal,Anas crecca,60.6991,27.0954,2020-05-12,Spring,https://www.xeno-canto.org/558766,XC558766.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-9.4112,-72.7154,1999-09-11,Fall,https://www.xeno-canto.org/214236,XC214236.ogg
grnjay,Green Jay,Cyanocorax yncas,7.4253,-72.4439,2018-12-24,Winter,https://www.xeno-canto.org/476205,XC476205.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-3.2992,-78.5895,2014-04-19,Spring,https://www.xeno-canto.org/180452,XC180452.ogg
grnjay,Green Jay,Cyanocorax yncas,-5.675,-77.686,2019-07-02,Summer,https://www.xeno-canto.org/588238,XC588238.ogg
gnwtea,Green-winged Teal,Anas crecca,48.6366,-4.2945,2021-01-08,Winter,https://www.xeno-canto.org/614423,XC614423.ogg
heptan,Hepatic Tanager,Piranga flava,-16.4277,-51.8367,2015-06-03,Summer,https://www.xeno-canto.org/255962,XC255962.ogg
gnwtea,Green-winged Teal,Anas crecca,65.1761,18.8739,2020-05-25,Spring,https://www.xeno-canto.org/610926,XC610926.ogg
gnwtea,Green-winged Teal,Anas crecca,52.1468,5.3788,2019-05-06,Spring,https://www.xeno-canto.org/471996,XC471996.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,55.5716,-120.7184,2018-06-17,Summer,https://www.xeno-canto.org/421777,XC421777.ogg
grasal1,Grayish Saltator,Saltator coerulescens,-0.6859,-77.6045,2006-06-22,Summer,https://www.xeno-canto.org/6594,XC6594.ogg
grasal1,Grayish Saltator,Saltator coerulescens,19.2253,-104.7154,2020-05-03,Spring,https://www.xeno-canto.org/572779,XC572779.ogg
gnwtea,Green-winged Teal,Anas crecca,48.5514,2.3725,2004-02-05,Winter,https://www.xeno-canto.org/147726,XC147726.ogg
gnwtea,Green-winged Teal,Anas crecca,56.5311,47.2354,2013-04-27,Spring,https://www.xeno-canto.org/132039,XC132039.ogg
grnjay,Green Jay,Cyanocorax yncas,-6.8729,-78.0875,2015-06-17,Summer,https://www.xeno-canto.org/296844,XC296844.ogg
gnwtea,Green-winged Teal,Anas crecca,52.0612,5.371,2018-04-04,Spring,https://www.xeno-canto.org/419151,XC419151.ogg
gnwtea,Green-winged Teal,Anas crecca,53.9299,-2.9833,2019-02-14,Winter,https://www.xeno-canto.org/525913,XC525913.ogg
grnjay,Green Jay,Cyanocorax yncas,6.8883,-75.7105,2016-04-20,Spring,https://www.xeno-canto.org/326852,XC326852.ogg
gnwtea,Green-winged Teal,Anas crecca,41.6862,0.945,2020-01-04,Winter,https://www.xeno-canto.org/603666,XC603666.ogg
reevir1,Red-eyed Vireo,Vireo olivaceus,42.3398,-76.6765,2020-06-06,Summer,https://www.xeno-canto.org/568389,XC568389.ogg
gnwtea,Green-winged Teal,Anas crecca,57.7056,18.3664,2015-05-26,Spring,https://www.xeno-canto.org/288763,XC288763.ogg
