primary_label,latitude,longitude,scientific_name,common_name,date,season
roahaw,6.8871,-75.7127,Rupornis magnirostris,Roadside Hawk,2016-04-20,Spring
roahaw,8.6001,-80.1251,Rupornis magnirostris,Roadside Hawk,2017-09-24,Fall
roahaw,-0.683,-77.6,Rupornis magnirostris,Roadside Hawk,2017-10-19,Fall
roahaw,5.13,-74.5667,Rupornis magnirostris,Roadside Hawk,2017-02-11,Winter
roahaw,0.0036,-78.6773,Rupornis magnirostris,Roadside Hawk,2017-11-17,Fall
roahaw,14.9126,-87.9828,Rupornis magnirostris,Roadside Hawk,2018-01-05,Winter
roahaw,14.9126,-87.9828,Rupornis magnirostris,Roadside Hawk,2018-01-06,Winter
roahaw,18.0333,-96.2204,Rupornis magnirostris,Roadside Hawk,2017-12-21,Winter
roahaw,5.4435,-55.1713,Rupornis magnirostris,Roadside Hawk,2017-11-11,Fall
roahaw,5.4434,-55.1711,Rupornis magnirostris,Roadside Hawk,2017-11-11,Fall
roahaw,4.7216,-52.3073,Rupornis magnirostris,Roadside Hawk,2017-12-30,Winter
roahaw,-15.6421,-57.1899,Rupornis magnirostris,Roadside Hawk,2017-03-05,Spring
roahaw,8.2594,-77.7761,Rupornis magnirostris,Roadside Hawk,2018-02-01,Winter
roahaw,9.0859,-79.1559,Rupornis magnirostris,Roadside Hawk,2018-01-19,Winter
roahaw,-15.7773,-48.8222,Rupornis magnirostris,Roadside Hawk,2017-07-20,Summer
roahaw,-16.5631,-49.285,Rupornis magnirostris,Roadside Hawk,2017-08-02,Summer
roahaw,-14.625,-49.0051,Rupornis magnirostris,Roadside Hawk,2018-02-07,Winter
roahaw,-22.8842,-48.4442,Rupornis magnirostris,Roadside Hawk,2018-05-27,Spring
roahaw,-16.4525,-39.2554,Rupornis magnirostris,Roadside Hawk,2015-10-01,Fall
roahaw,-24.2783,-50.5306,Rupornis magnirostris,Roadside Hawk,2018-03-21,Spring
roahaw,4.371,-75.2307,Rupornis magnirostris,Roadside Hawk,2017-07-13,Summer
roahaw,5.8959,-74.8589,Rupornis magnirostris,Roadside Hawk,2018-07-14,Summer
roahaw,-6.465032,-36.027683,Rupornis magnirostris,Roadside Hawk,2014-05-01,Spring
roahaw,-4.121,-79.1991,Rupornis magnirostris,Roadside Hawk,2017-05-18,Spring
roahaw,17.227,-89.6107,Rupornis magnirostris,Roadside Hawk,2018-07-30,Summer
roahaw,4.7642,-74.0765,Rupornis magnirostris,Roadside Hawk,2018-07-03,Summer
roahaw,9.0163,-81.715,Rupornis magnirostris,Roadside Hawk,2018-09-30,Fall
roahaw,3.3641,-76.5402,Rupornis magnirostris,Roadside Hawk,2017-08-27,Summer
roahaw,3.2866,-75.5858,Rupornis magnirostris,Roadside Hawk,2018-06-14,Summer
roahaw,15.5746,-93.1928,Rupornis magnirostris,Roadside Hawk,2018-09-13,Fall
roahaw,5.7884,-73.5438,Rupornis magnirostris,Roadside Hawk,2018-11-23,Fall
roahaw,5.7884,-73.5438,Rupornis magnirostris,Roadside Hawk,2018-11-24,Fall
roahaw,3.8627,-67.9688,Rupornis magnirostris,Roadside Hawk,2018-11-12,Fall
roahaw,-3.5664,-78.4596,Rupornis magnirostris,Roadside Hawk,2018-11-28,Fall
roahaw,15.3983,-92.9111,Rupornis magnirostris,Roadside Hawk,2018-12-20,Winter
roahaw,15.3983,-92.9111,Rupornis magnirostris,Roadside Hawk,2018-12-20,Winter
roahaw,4.7962,-52.4577,Rupornis magnirostris,Roadside Hawk,2018-12-16,Winter
roahaw,0.6513,-77.0739,Rupornis magnirostris,Roadside Hawk,2018-12-30,Winter
roahaw,-10.7624,-75.2713,Rupornis magnirostris,Roadside Hawk,2018-03-05,Spring
roahaw,-11.5226,-74.8155,Rupornis magnirostris,Roadside Hawk,2018-03-08,Spring
roahaw,-22.6273,-48.8132,Rupornis magnirostris,Roadside Hawk,2019-01-07,Winter
roahaw,-26.9334,-54.2167,Rupornis magnirostris,Roadside Hawk,2005-04-04,Spring
roahaw,17.9967,-94.5294,Rupornis magnirostris,Roadside Hawk,2019-02-07,Winter
roahaw,17.9967,-94.5294,Rupornis magnirostris,Roadside Hawk,2019-02-07,Winter
roahaw,18.0024,-94.5653,Rupornis magnirostris,Roadside Hawk,2019-02-08,Winter
roahaw,4.9488,-73.9577,Rupornis magnirostris,Roadside Hawk,2019-01-26,Winter
roahaw,-17.172,-65.759,Rupornis magnirostris,Roadside Hawk,2019-03-16,Spring
roahaw,-35.2501,-59.2167,Rupornis magnirostris,Roadside Hawk,1979-01-26,Winter
roahaw,5.1616,-73.1935,Rupornis magnirostris,Roadside Hawk,2019-05-04,Spring
roahaw,17.9909,-94.5111,Rupornis magnirostris,Roadside Hawk,2019-06-06,Summer
roahaw,14.938,-87.8909,Rupornis magnirostris,Roadside Hawk,2019-07-06,Summer
roahaw,-23.7288,-64.8495,Rupornis magnirostris,Roadside Hawk,2009-03-13,Spring
roahaw,19.4439,-96.9454,Rupornis magnirostris,Roadside Hawk,2019-07-01,Summer
roahaw,-22.4576,-47.6525,Rupornis magnirostris,Roadside Hawk,2019-07-19,Summer
roahaw,-9.595,-70.179,Rupornis magnirostris,Roadside Hawk,2008-02-22,Winter
roahaw,19.1835,-96.5391,Rupornis magnirostris,Roadside Hawk,2019-07-03,Summer
roahaw,14.9389,-87.8889,Rupornis magnirostris,Roadside Hawk,2019-08-03,Summer
roahaw,-7.0908,-48.2134,Rupornis magnirostris,Roadside Hawk,2019-07-19,Summer
roahaw,5.0578,-75.5,Rupornis magnirostris,Roadside Hawk,2019-09-13,Fall
roahaw,-16.5631,-49.285,Rupornis magnirostris,Roadside Hawk,2019-06-22,Summer
roahaw,9.4427,-82.5203,Rupornis magnirostris,Roadside Hawk,2019-07-12,Summer
roahaw,15.4915,-88.0375,Rupornis magnirostris,Roadside Hawk,2019-06-09,Summer
roahaw,10.469,-66.8362,Rupornis magnirostris,Roadside Hawk,2019-10-04,Fall
roahaw,-22.193127,-63.94455,Rupornis magnirostris,Roadside Hawk,2005-09-30,Fall
roahaw,-22.193127,-63.94455,Rupornis magnirostris,Roadside Hawk,2005-03-30,Spring
roahaw,-22.4069,-47.5266,Rupornis magnirostris,Roadside Hawk,2019-10-01,Fall
roahaw,14.3572,-87.6545,Rupornis magnirostris,Roadside Hawk,2019-12-31,Winter
roahaw,14.3572,-87.6545,Rupornis magnirostris,Roadside Hawk,2019-12-31,Winter
roahaw,5.8644,-55.2066,Rupornis magnirostris,Roadside Hawk,2019-07-23,Summer
roahaw,-16.6122,-50.3301,Rupornis magnirostris,Roadside Hawk,2020-01-05,Winter
roahaw,4.656,-74.096,Rupornis magnirostris,Roadside Hawk,2020-01-01,Winter
roahaw,4.5333333,-75.4669444,Rupornis magnirostris,Roadside Hawk,1998-06-08,Summer
roahaw,-16.5631,-49.285,Rupornis magnirostris,Roadside Hawk,2019-12-26,Winter
roahaw,4.5646,-74.9392,Rupornis magnirostris,Roadside Hawk,2020-01-10,Winter
roahaw,4.5646,-74.9392,Rupornis magnirostris,Roadside Hawk,2020-01-10,Winter
roahaw,5.8116,-73.5324,Rupornis magnirostris,Roadside Hawk,2019-08-20,Summer
roahaw,4.5331,-75.4167,Rupornis magnirostris,Roadside Hawk,1998-07-20,Summer
roahaw,6.5288889,-75.2655556,Rupornis magnirostris,Roadside Hawk,2001-07-21,Summer
roahaw,-8.7512,-68.9938,Rupornis magnirostris,Roadside Hawk,2016-05-26,Spring
roahaw,-32.2341,-58.1302,Rupornis magnirostris,Roadside Hawk,2020-03-29,Spring
roahaw,4.351,-74.652,Rupornis magnirostris,Roadside Hawk,2020-04-04,Spring
roahaw,-26.373,-49.2965,Rupornis magnirostris,Roadside Hawk,2020-04-11,Spring
roahaw,-26.5723,-53.8018,Rupornis magnirostris,Roadside Hawk,2013-10-14,Fall
roahaw,-26.5723,-53.8018,Rupornis magnirostris,Roadside Hawk,2019-10-21,Fall
roahaw,1.4898,-75.6801,Rupornis magnirostris,Roadside Hawk,2020-04-20,Spring
roahaw,-16.5631,-49.285,Rupornis magnirostris,Roadside Hawk,2020-05-05,Spring
roahaw,-5.07126,-39.035614,Rupornis magnirostris,Roadside Hawk,2019-03-24,Spring
roahaw,4.3307,-74.3726,Rupornis magnirostris,Roadside Hawk,2019-06-09,Summer
roahaw,4.351,-74.652,Rupornis magnirostris,Roadside Hawk,2020-06-05,Summer
roahaw,4.8101,-75.71,Rupornis magnirostris,Roadside Hawk,2020-05-07,Spring
roahaw,-29.1231,-58.4465,Rupornis magnirostris,Roadside Hawk,1998-04-11,Spring
roahaw,4.7964,-75.6899,Rupornis magnirostris,Roadside Hawk,2020-04-16,Spring
roahaw,-32.8606,-60.6486,Rupornis magnirostris,Roadside Hawk,2018-10-14,Fall
roahaw,5.0407,-74.3014,Rupornis magnirostris,Roadside Hawk,2020-07-05,Summer
roahaw,-22.9511,-43.0384,Rupornis magnirostris,Roadside Hawk,2020-08-02,Summer
roahaw,4.7216,-52.3073,Rupornis magnirostris,Roadside Hawk,2020-06-19,Summer
roahaw,1.4457,-75.6583,Rupornis magnirostris,Roadside Hawk,2020-09-26,Fall
roahaw,4.6411,-75.6367,Rupornis magnirostris,Roadside Hawk,2020-10-04,Fall
roahaw,8.6001,-80.1251,Rupornis magnirostris,Roadside Hawk,2020-09-30,Fall
roahaw,8.6001,-80.1251,Rupornis magnirostris,Roadside Hawk,2020-10-04,Fall
roahaw,-32.8606,-60.6486,Rupornis magnirostris,Roadside Hawk,2020-11-25,Fall
roahaw,-32.1938,-58.1586,Rupornis magnirostris,Roadside Hawk,2020-05-09,Spring
roahaw,-14.625,-49.0051,Rupornis magnirostris,Roadside Hawk,2021-01-04,Winter
roahaw,15.669,-96.5732,Rupornis magnirostris,Roadside Hawk,2021-01-10,Winter
roahaw,-23.6521,-46.6919,Rupornis magnirostris,Roadside Hawk,2021-01-19,Winter
roahaw,-23.6521,-46.6919,Rupornis magnirostris,Roadside Hawk,2020-12-30,Winter
roahaw,17.9909,-94.5111,Rupornis magnirostris,Roadside Hawk,2021-01-19,Winter
roahaw,18.4523,-95.0676,Rupornis magnirostris,Roadside Hawk,2021-01-10,Winter
roahaw,0.0797,-78.6838,Rupornis magnirostris,Roadside Hawk,2021-01-30,Winter
roahaw,-10.1681,-75.5789,Rupornis magnirostris,Roadside Hawk,2010-08-24,Summer
roahaw,-13.0501,-71.5564,Rupornis magnirostris,Roadside Hawk,2001-10-18,Fall
roahaw,0.258,-79.192,Rupornis magnirostris,Roadside Hawk,1997-07-12,Summer
roahaw,-19.182381,-48.393574,Rupornis magnirostris,Roadside Hawk,2011-05-16,Spring
roahaw,-19.182381,-48.393574,Rupornis magnirostris,Roadside Hawk,2011-05-17,Spring
roahaw,-19.182381,-48.393574,Rupornis magnirostris,Roadside Hawk,2011-05-17,Spring
roahaw,-0.6959,-77.7303,Rupornis magnirostris,Roadside Hawk,2001-08-26,Summer
roahaw,-9.4112,-72.7154,Rupornis magnirostris,Roadside Hawk,1999-09-11,Fall
roahaw,-20.1213,-55.9297,Rupornis magnirostris,Roadside Hawk,2000-01-11,Winter
roahaw,-22.4167,-42.9834,Rupornis magnirostris,Roadside Hawk,2001-03-13,Spring
roahaw,-12.530434,-41.575699,Rupornis magnirostris,Roadside Hawk,2001-11-21,Fall
roahaw,-26.0834,-48.6334,Rupornis magnirostris,Roadside Hawk,2002-08-29,Summer
roahaw,-30.1834,-57.4501,Rupornis magnirostris,Roadside Hawk,2004-08-27,Summer
rubpep1,-6.387636,-79.103622,Cyclarhis gujanensis,Rufous-browed Peppershrike,2008-08-14,Summer
rubpep1,8.7659,-82.6729,Cyclarhis gujanensis,Rufous-browed Peppershrike,2010-03-08,Spring
rubpep1,-20.79,-42.8882,Cyclarhis gujanensis,Rufous-browed Peppershrike,2011-05-09,Spring
rubpep1,-15.4776,-55.7585,Cyclarhis gujanensis,Rufous-browed Peppershrike,2012-10-04,Fall
rubpep1,-23.0726,-45.9388,Cyclarhis gujanensis,Rufous-browed Peppershrike,2011-06-26,Summer
rubpep1,-6.1924,-50.202,Cyclarhis gujanensis,Rufous-browed Peppershrike,2011-08-25,Summer
rubpep1,-4.4797,-79.391,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-01-10,Winter
rubpep1,-4.4797,-79.391,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-01-10,Winter
rubpep1,-6.0832,-48.186,Cyclarhis gujanensis,Rufous-browed Peppershrike,2009-04-21,Spring
rubpep1,-4.2334,-38.9167,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-01-14,Winter
rubpep1,-22.6771,-47.9831,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-02-22,Winter
rubpep1,-5.9104,-78.4268,Cyclarhis gujanensis,Rufous-browed Peppershrike,2008-05-07,Spring
rubpep1,15.5172,-92.851,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-02-22,Winter
rubpep1,-3.7782,-78.496,Cyclarhis gujanensis,Rufous-browed Peppershrike,2012-11-02,Fall
rubpep1,-14.5994,-68.9331,Cyclarhis gujanensis,Rufous-browed Peppershrike,2012-03-03,Spring
rubpep1,14.5262,-91.1667,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-03-07,Spring
rubpep1,14.7399,-91.1951,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-03-09,Spring
rubpep1,4.1809,-72.9136,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-03-04,Spring
rubpep1,-20.8356,-42.9405,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-03-02,Spring
rubpep1,-20.9339,-42.9957,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-03-02,Spring
rubpep1,-16.7581,-56.8764,Cyclarhis gujanensis,Rufous-browed Peppershrike,2011-09-03,Fall
rubpep1,13.9641,-87.1881,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-05-07,Spring
rubpep1,-3.2888,-78.8841,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-04-16,Spring
rubpep1,-3.2888,-78.8841,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-04-16,Spring
rubpep1,13.8285,-89.5695,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-03-16,Spring
rubpep1,-12.0478,-69.6759,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-03-05,Spring
rubpep1,10.2993,-84.8174,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-05-28,Spring
rubpep1,-20.6665,-42.5222,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-06-01,Summer
rubpep1,-6.3498,-79.4848,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-06-12,Summer
rubpep1,-10.7427,-68.2818,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-06-23,Summer
rubpep1,13.7721,-89.0304,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-07-09,Summer
rubpep1,13.7721,-89.0304,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-07-09,Summer
rubpep1,6.2667,-75.5806,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-03-23,Spring
rubpep1,6.2667,-75.5806,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-03-23,Spring
rubpep1,-2.9578,-58.348,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-07-09,Summer
rubpep1,-15.355,-38.982,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-01-31,Winter
rubpep1,-20.108,-62.661,Cyclarhis gujanensis,Rufous-browed Peppershrike,2001-09-25,Fall
rubpep1,-22.8934,-46.3345,Cyclarhis gujanensis,Rufous-browed Peppershrike,2012-12-01,Winter
rubpep1,-11.1258,-69.5696,Cyclarhis gujanensis,Rufous-browed Peppershrike,2005-11-21,Fall
rubpep1,-31.2924,-51.0326,Cyclarhis gujanensis,Rufous-browed Peppershrike,2011-09-21,Fall
rubpep1,16.758,-92.693,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-05-24,Spring
rubpep1,-16.4456,-51.1201,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-09-14,Fall
rubpep1,6.95,-71.0,Cyclarhis gujanensis,Rufous-browed Peppershrike,1991-05-26,Spring
rubpep1,-22.4334,-44.6334,Cyclarhis gujanensis,Rufous-browed Peppershrike,2001-08-18,Summer
rubpep1,-23.5682,-46.7193,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-09-28,Fall
rubpep1,10.7334,-61.2667,Cyclarhis gujanensis,Rufous-browed Peppershrike,2007-04-08,Spring
rubpep1,-7.0871,-76.5614,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-09-19,Fall
rubpep1,-19.919,-62.57,Cyclarhis gujanensis,Rufous-browed Peppershrike,2001-09-26,Fall
rubpep1,-26.3247,-53.2885,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-09-12,Fall
rubpep1,13.9641,-87.1881,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-10-25,Fall
rubpep1,-17.7833,-63.0666,Cyclarhis gujanensis,Rufous-browed Peppershrike,2007-06-29,Summer
rubpep1,-29.3762,-50.8526,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-10-29,Fall
rubpep1,-6.3876,-79.1167,Cyclarhis gujanensis,Rufous-browed Peppershrike,2008-08-07,Summer
rubpep1,-14.161877,-47.526169,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-09-17,Fall
rubpep1,22.1167,-100.5334,Cyclarhis gujanensis,Rufous-browed Peppershrike,2005-12-31,Winter
rubpep1,-26.4905,-52.1988,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-10-28,Fall
rubpep1,20.4401,-86.9051,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-12-01,Winter
rubpep1,-0.4613,-80.4369,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-12-28,Winter
rubpep1,-16.9167,-66.9501,Cyclarhis gujanensis,Rufous-browed Peppershrike,1997-10-12,Fall
rubpep1,-23.228,-46.534,Cyclarhis gujanensis,Rufous-browed Peppershrike,2008-12-06,Winter
rubpep1,-23.5881,-46.7028,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-07-07,Summer
rubpep1,-7.0877,-40.0868,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-02-24,Winter
rubpep1,13.251,-86.1428,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-01-22,Winter
rubpep1,-15.348,-38.989,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-01-27,Winter
rubpep1,-26.4895,-52.2009,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-02-03,Winter
rubpep1,-26.4895,-52.2009,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-02-03,Winter
rubpep1,-13.4359,-40.4327,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-12-02,Winter
rubpep1,-22.0409,-64.4387,Cyclarhis gujanensis,Rufous-browed Peppershrike,1992-10-06,Fall
rubpep1,-19.2204,-42.4832,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-03-19,Spring
rubpep1,-4.272,-80.329,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-02-12,Winter
rubpep1,-15.2102,-58.8885,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-03-24,Spring
rubpep1,-15.2102,-58.8885,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-03-25,Spring
rubpep1,-22.3926,-42.3662,Cyclarhis gujanensis,Rufous-browed Peppershrike,2013-12-01,Winter
rubpep1,-27.3544,-49.3456,Cyclarhis gujanensis,Rufous-browed Peppershrike,2011-12-04,Winter
rubpep1,-28.7137,-49.3091,Cyclarhis gujanensis,Rufous-browed Peppershrike,2011-06-30,Summer
rubpep1,-28.9277,-49.6836,Cyclarhis gujanensis,Rufous-browed Peppershrike,2011-07-23,Summer
rubpep1,-23.639,-46.619,Cyclarhis gujanensis,Rufous-browed Peppershrike,2012-08-11,Summer
rubpep1,-21.757,-43.31,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-05-04,Spring
rubpep1,-6.6985,-77.7988,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-05-17,Spring
rubpep1,-6.3167,-79.4501,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-05-13,Spring
rubpep1,-6.3167,-79.4501,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-05-13,Spring
rubpep1,-6.7281,-76.4181,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-05-20,Spring
rubpep1,-24.291,-48.351,Cyclarhis gujanensis,Rufous-browed Peppershrike,2001-12-20,Winter
rubpep1,13.4339,-86.9162,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-05-17,Spring
rubpep1,13.9937,-86.9872,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-07-02,Summer
rubpep1,-9.3164,-35.4423,Cyclarhis gujanensis,Rufous-browed Peppershrike,2011-06-13,Summer
rubpep1,-9.3164,-35.4423,Cyclarhis gujanensis,Rufous-browed Peppershrike,2011-06-13,Summer
rubpep1,-23.707,-46.7385,Cyclarhis gujanensis,Rufous-browed Peppershrike,2011-03-25,Spring
rubpep1,-23.418,-46.789,Cyclarhis gujanensis,Rufous-browed Peppershrike,2010-10-20,Fall
rubpep1,-23.9501,-46.7667,Cyclarhis gujanensis,Rufous-browed Peppershrike,2010-10-10,Fall
rubpep1,-22.8532,-46.2879,Cyclarhis gujanensis,Rufous-browed Peppershrike,2011-01-27,Winter
rubpep1,-28.6308,-49.5029,Cyclarhis gujanensis,Rufous-browed Peppershrike,2012-09-12,Fall
rubpep1,-28.2095,-49.4103,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-07-16,Summer
rubpep1,-23.9557,-46.6503,Cyclarhis gujanensis,Rufous-browed Peppershrike,2009-10-01,Fall
rubpep1,-2.9948,-59.9378,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-07-22,Summer
rubpep1,-22.3926,-42.3662,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-08-03,Summer
rubpep1,-22.3926,-42.3662,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-08-03,Summer
rubpep1,-23.1161,-46.5563,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-08-08,Summer
rubpep1,13.8823,-89.0596,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-08-29,Summer
rubpep1,-4.2703,-79.8239,Cyclarhis gujanensis,Rufous-browed Peppershrike,2011-08-25,Summer
rubpep1,-4.2703,-79.8239,Cyclarhis gujanensis,Rufous-browed Peppershrike,2011-08-25,Summer
rubpep1,13.7672,-88.1889,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-01-13,Winter
rubpep1,14.126,-88.908,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-07-09,Summer
rubpep1,-19.4334,-64.4667,Cyclarhis gujanensis,Rufous-browed Peppershrike,1995-03-23,Spring
rubpep1,-6.8811,-78.1313,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-09-09,Fall
rubpep1,-4.2567,-79.216,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-12-11,Winter
rubpep1,14.0169,-87.08,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-12-18,Winter
rubpep1,-22.365,-44.742,Cyclarhis gujanensis,Rufous-browed Peppershrike,2001-10-25,Fall
rubpep1,-9.2217,-35.3375,Cyclarhis gujanensis,Rufous-browed Peppershrike,2015-01-02,Winter
rubpep1,-9.2217,-35.3375,Cyclarhis gujanensis,Rufous-browed Peppershrike,2015-01-02,Winter
rubpep1,-4.2567,-79.2178,Cyclarhis gujanensis,Rufous-browed Peppershrike,2015-01-06,Winter
rubpep1,-22.5795,-45.2658,Cyclarhis gujanensis,Rufous-browed Peppershrike,2015-01-18,Winter
rubpep1,-2.5834,-60.1167,Cyclarhis gujanensis,Rufous-browed Peppershrike,2001-07-18,Summer
rubpep1,-3.0288,-60.046,Cyclarhis gujanensis,Rufous-browed Peppershrike,1999-09-09,Fall
rubpep1,-23.5684,-45.3026,Cyclarhis gujanensis,Rufous-browed Peppershrike,2000-08-14,Summer
rubpep1,3.2001,-60.5667,Cyclarhis gujanensis,Rufous-browed Peppershrike,2001-07-10,Summer
rubpep1,-5.8667,-50.4834,Cyclarhis gujanensis,Rufous-browed Peppershrike,2005-10-28,Fall
rubpep1,-16.8917,-67.1417,Cyclarhis gujanensis,Rufous-browed Peppershrike,1994-01-30,Winter
rubpep1,6.8491,-73.092,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-08-16,Summer
rubpep1,15.1957,-90.2071,Cyclarhis gujanensis,Rufous-browed Peppershrike,2015-03-16,Spring
rubpep1,-24.1919,-65.2479,Cyclarhis gujanensis,Rufous-browed Peppershrike,2015-03-13,Spring
rubpep1,14.8669,-89.1184,Cyclarhis gujanensis,Rufous-browed Peppershrike,2015-04-05,Spring
rubpep1,13.9475,-87.1811,Cyclarhis gujanensis,Rufous-browed Peppershrike,2015-04-26,Spring
rubpep1,-6.387636,-79.103622,Cyclarhis gujanensis,Rufous-browed Peppershrike,2008-08-14,Summer
rubpep1,-22.968,-46.817,Cyclarhis gujanensis,Rufous-browed Peppershrike,2015-05-10,Spring
rubpep1,-3.022,-78.588,Cyclarhis gujanensis,Rufous-browed Peppershrike,1992-09-04,Fall
rubpep1,-4.036,-78.58,Cyclarhis gujanensis,Rufous-browed Peppershrike,1990-09-15,Fall
rubpep1,-3.175,-79.153,Cyclarhis gujanensis,Rufous-browed Peppershrike,1993-02-10,Winter
rubpep1,-3.232,-79.281,Cyclarhis gujanensis,Rufous-browed Peppershrike,1998-11-19,Fall
rubpep1,-3.232,-79.281,Cyclarhis gujanensis,Rufous-browed Peppershrike,1998-11-24,Fall
rubpep1,-2.159,-80.037,Cyclarhis gujanensis,Rufous-browed Peppershrike,1992-07-26,Summer
rubpep1,-1.691,-80.595,Cyclarhis gujanensis,Rufous-browed Peppershrike,1992-07-15,Summer
rubpep1,-1.847,-80.567,Cyclarhis gujanensis,Rufous-browed Peppershrike,1992-07-18,Summer
rubpep1,-1.752,-80.672,Cyclarhis gujanensis,Rufous-browed Peppershrike,1992-07-14,Summer
rubpep1,-4.36,-79.718,Cyclarhis gujanensis,Rufous-browed Peppershrike,2003-02-14,Winter
rubpep1,-4.36,-79.718,Cyclarhis gujanensis,Rufous-browed Peppershrike,1991-02-06,Winter
rubpep1,-4.037,-79.93,Cyclarhis gujanensis,Rufous-browed Peppershrike,1991-02-09,Winter
rubpep1,-3.509,-79.261,Cyclarhis gujanensis,Rufous-browed Peppershrike,1992-11-04,Fall
rubpep1,-3.509,-79.261,Cyclarhis gujanensis,Rufous-browed Peppershrike,1992-11-04,Fall
rubpep1,-4.401,-79.854,Cyclarhis gujanensis,Rufous-browed Peppershrike,1991-02-04,Winter
rubpep1,-4.401,-79.854,Cyclarhis gujanensis,Rufous-browed Peppershrike,1991-02-05,Winter
rubpep1,-4.401,-79.854,Cyclarhis gujanensis,Rufous-browed Peppershrike,1991-02-05,Winter
rubpep1,-1.673,-80.786,Cyclarhis gujanensis,Rufous-browed Peppershrike,1991-12-31,Winter
rubpep1,-1.673,-80.786,Cyclarhis gujanensis,Rufous-browed Peppershrike,1991-12-31,Winter
rubpep1,-22.4508,-42.7735,Cyclarhis gujanensis,Rufous-browed Peppershrike,2014-09-10,Fall
rubpep1,8.85,-82.5333,Cyclarhis gujanensis,Rufous-browed Peppershrike,2015-03-25,Spring
rubpep1,4.6741,-72.5743,Cyclarhis gujanensis,Rufous-browed Peppershrike,2015-05-05,Spring
rubpep1,-24.1532,-65.3694,Cyclarhis gujanensis,Rufous-browed Peppershrike,2015-05-19,Spring
